Firm,exchange,industry,year,asset_turnover,roa,roe,current_ratio,interest_cover,debt_to_equity_perc,debt-to_asset_perc,emission_trading,esg_combined,Environmental,Social,Governance,debt_to_asset_perc,Scope_1_and_2,co2_emission,size,ln_revenue,ln_debt,ln_equity,z_score,ln_co2_revenue,emission
MCP.AX,AX,Wholesale Trade,2012,0.8695528,8.1805767,13.94449067,2.66433,5.27069,45.05525,25.39882,FALSE,10.56588473,0,9.10765657,23.96721311,25.39882,,4130.17,19.541648,19.43946669,18.17118038,18.96846105,3.77165793,-11.11339284,0.01491128
MCP.AX,AX,Wholesale Trade,2013,0.98120995,-9.60722014,-17.41993802,2.23362,4.29765,42.46551,22.90826,FALSE,17.4993781,0,11.02090592,47.59578544,22.90826,,6096.62,19.555448,19.52960303,18.08177555,18.93825355,3.25080965,-10.81411324,0.02011362
MCP.AX,AX,Wholesale Trade,2014,1.22891642,-21.76938646,-36.0154634,1.91411,3.83632,84.96739,29.85075,FALSE,20.76442766,0,11.46474954,59.61156278,29.85075,,6613.21,19.391638,19.68302622,18.18267733,18.34557997,2.57899594,-10.88620178,0.01871469
MCP.AX,AX,Wholesale Trade,2015,1.28649989,4.10392915,11.72200958,2.01106,3.64864,89.60583,31.26977,FALSE,22.2661578,0,13.47294118,61.63023679,31.26977,,6578.38,19.460749,19.67871551,18.29823058,18.40798044,2.2884569,-10.88717171,0.01869655
MCP.AX,AX,Wholesale Trade,2016,1.17675589,5.48756779,14.37534137,1.5374,3.76904,63.53926,26.61671,FALSE,18.72491425,0,15.35714286,43.99827288,26.61671,10330.62076,6475.77,19.334673,19.56245788,18.01104194,18.46455408,1.73601813,-10.78663508,0.02067397
MCP.AX,AX,Wholesale Trade,2017,0.93249285,1.77674761,4.17886626,1.30356,5.28139,48.60204,21.03631,FALSE,18.39772465,0,15.21198157,42.98994975,21.03631,9951.859482,3891.21,19.13577,19.17026497,17.5768502,18.29835491,1.85208475,-10.90378952,0.01838842
MCP.AX,AX,Wholesale Trade,2018,1.17124153,9.48162702,19.13997289,1.39346,9.3433,20.49989,11.83692,FALSE,18.00036262,0,11.92640693,47.81119465,11.83692,6894.654534,4413.26,18.864738,19.16747295,16.73079171,18.31554243,3.10485259,-10.77510403,0.02091374
MCP.AX,AX,Wholesale Trade,2019,1.31073548,11.8275717,20.34865021,1.93727,21.99678,18.58114,10.86747,FALSE,20.70771003,0,11.4009009,59.51199338,10.86747,3442.708007,3049.2,18.921717,19.16422156,16.70232042,18.38534368,3.15605676,-11.14158702,0.01449674
MCP.AX,AX,Wholesale Trade,2020,1.26506007,7.53863251,14.20241276,1.50337,19.28541,27.34043,13.20624,FALSE,18.31146174,0,11.70593407,49.46700508,13.20624,2960.909112,2694.61,19.045538,19.22066235,17.02105795,18.31786144,4.20423864,-11.32165359,0.01210789
MCP.AX,AX,Wholesale Trade,2021,1.05171375,-2.58731466,-4.81615996,1.73129,1.0175,18.25899,10.75908,FALSE,18.19986314,0,14.77065404,43.06763285,10.75908,2542.92305,2297.75,19.086066,19.11766555,16.85664631,18.55715904,1.67702046,-11.37797989,0.01144475
MCP.AX,AX,Wholesale Trade,2022,1.05352742,0.21448354,0.37038768,1.33133,0.97358,23.53277,13.40776,FALSE,17.09930532,8.56884058,12.77246936,34.0430622,13.40776,2587.360587,1155,19.172257,19.18223396,17.16292031,18.60969651,0.34974643,-12.13037833,0.00539316
REH.AX,AX,Wholesale Trade,2019,1.6078682,8.73811128,15.34049268,2.47223,4.55343,80.80504,35.9691,FALSE,14.69249244,10.67657248,11.61189732,24.73945409,35.9691,78774.68193,161964,22.221573,22.42170882,21.19906327,21.41219413,5.76790289,-10.42657945,0.02963426
REH.AX,AX,Wholesale Trade,2020,1.11155219,5.77750313,13.18178808,2.70011,3.72043,90.21829,39.10695,FALSE,16.10502133,14.38738007,11.34503794,25.79526227,39.10695,43835,43835,22.570757,22.51708701,21.63188723,21.73482529,4.89385652,-11.82889915,0.00729079
REH.AX,AX,Wholesale Trade,2021,1.00679075,6.1031039,13.49000842,2.39282,5.36252,69.45275,32.78601,FALSE,22.25950516,19.83089043,18.85530092,30.74995762,32.78601,65312,65312,22.534512,22.55956677,21.41934422,21.7838678,8.25811628,-11.47263571,0.01041112
REH.AX,AX,Wholesale Trade,2022,1.20346893,8.00589801,16.40852971,2.13903,8.34168,57.30211,28.79919,FALSE,33.24520701,29.1646842,33.55325521,38.0672778,28.79919,65889,65889,22.611482,22.75894591,21.36665959,21.92349233,6.06021604,-11.66321912,0.00860455
REH.AX,AX,Wholesale Trade,2023,1.30649046,8.39262304,16.34941112,2.2653,7.88423,54.11138,28.33169,FALSE,31.64050535,24.0582687,29.53689538,44.7930686,28.33169,66265,66265,22.658301,22.90251007,21.39711143,22.01123708,7.22777344,-11.80109293,0.00749636
REH.AX,AX,Wholesale Trade,2024,1.29896288,8.41107756,15.70213036,2.16836,6.46923,47.1729,25.82518,FALSE,33.24018787,28.7078486,29.44457535,45.07868855,25.82518,,65922,22.682638,22.93210943,21.32881765,22.0801682,8.68837576,-11.83588193,0.00724005
OMH.AX,AX,Wholesale Trade,2009,0.83439939,8.42242301,10.63247683,3.99663,714.361128,0.49794,0.40924,FALSE,14.76525606,0,13.8065515,37.5,0.40924,,92228.9,19.485555,19.20435327,13.98693479,19.28750585,22.43539362,-7.77232446,0.42123299
OMH.AX,AX,Wholesale Trade,2010,0.6967199,12.53634911,17.78041949,1.71536,15.86063,28.31395,18.11728,FALSE,14.12468665,0.11447162,10.0326576,40.91237579,18.11728,,60250065.4,20.0687,19.45767359,18.36039532,19.61451355,7.05565599,-1.54365938,213.5980338
OMH.AX,AX,Wholesale Trade,2011,0.74084709,-5.53139927,-10.07168303,1.38724,-4.28509,64.93199,30.25629,FALSE,13.56032814,3.56001323,10.98559087,32.11382114,30.25629,,76537100,20.154247,19.81242693,18.95878131,19.37027176,2.3305015,-1.65914078,190.3024222
OMH.AX,AX,Wholesale Trade,2012,0.69427453,-9.09108487,-18.47862797,1.50334,-8.85933,55.57589,28.59893,FALSE,15.10550225,3.49889509,11.80275709,37.15447154,28.59893,,81485700,20.294134,19.86174691,19.04233316,19.57309602,1.76225841,-1.64580881,192.8565161
OMH.AX,AX,Wholesale Trade,2013,0.5837546,-6.64178589,-15.38113184,1.10649,-1.49654,108.14174,38.91301,FALSE,14.95712096,3.38361617,12.12308805,36.19047619,38.91301,,72523700,20.433908,19.82818649,19.4900663,19.32027252,0.89264859,-1.72876253,177.5039306
OMH.AX,AX,Wholesale Trade,2014,0.61918302,-4.76713044,-15.88081494,1.15973,-1.21977,201.1241,49.15776,FALSE,13.34233397,2.95252385,15.60642011,24.52380952,49.15776,,83573400,20.501254,19.98879337,19.79111848,18.94652988,0.487341,-1.74755752,174.198901
OMH.AX,AX,Wholesale Trade,2015,0.31688603,-12.32404787,-36.0154634,1.05512,-3.70017,476.45053,51.65062,FALSE,14.38556296,3.26937115,11.9594677,34.29487179,51.65062,89374.73717,47291300,20.503911,19.35337017,19.84324278,17.96519542,-0.61886418,-1.68153327,186.0884333
OMH.AX,AX,Wholesale Trade,2016,0.36941933,-0.72377982,-5.17255927,1.67864,1.30197,305.06473,51.63375,FALSE,13.61867932,2.93351346,12.14094125,31.3559322,51.63375,153877.3154,57402200,20.575975,19.54476882,19.91497985,18.42866466,1.09221605,-1.67917563,186.5276807
OMH.AX,AX,Wholesale Trade,2017,0.84995016,6.24589709,30.02480928,1.47541,2.80144,177.47508,43.38633,FALSE,11.60514632,2.00087758,11.67010943,25.26479751,43.38633,421538.7588,148055000,20.637946,20.44486262,19.80292014,18.9963715,2.15183649,-1.63176824,195.5834307
OMH.AX,AX,Wholesale Trade,2018,1.23957559,19.44424093,65.20734948,1.81003,5.45496,113.69931,40.12962,FALSE,24.68406027,15.22292925,18.86745909,47.77777778,40.12962,1678000,1678000,20.618999,20.84328629,19.70594348,19.42840617,3.84019496,-6.51017313,1.48822205
OMH.AX,AX,Wholesale Trade,2019,0.81751956,4.69276462,12.14233807,1.52285,2.20644,94.71162,39.99285,FALSE,21.78499394,12.11676793,17.86336876,42.06989247,39.99285,1790000,1790000,20.554188,20.3856378,19.63771815,19.51363216,1.95866321,-5.98791162,2.50889812
OMH.AX,AX,Wholesale Trade,2020,0.62901261,-0.3732551,-0.89378561,1.16334,0.1652,88.99622,36.76532,FALSE,26.43777491,13.2160641,27.88161584,43.02259887,36.76532,1392000,1392000,20.586387,20.10681306,19.58577193,19.54394104,1.44961257,-5.96056094,2.5784652
OMH.AX,AX,Wholesale Trade,2021,0.8590492,9.31138819,21.02895422,1.67642,7.67901,68.14923,32.04488,FALSE,43.70971996,36.88467694,46.07570481,49.61469534,32.04488,1137080,1137080,20.665251,20.47466729,19.52721821,19.72355545,3.49107445,-6.53069316,1.45799488
OMH.AX,AX,Wholesale Trade,2022,0.9363066,11.54642443,25.04697983,1.70057,7.10257,64.60546,29.14772,FALSE,45.38983236,42.20627887,46.94488701,47.40436391,29.14772,1187150,1187150,20.602232,20.56842559,19.36943867,19.79720251,3.60376786,-6.58135955,1.38596372
OMH.AX,AX,Wholesale Trade,2023,0.64504917,3.58051086,8.03256545,1.44036,1.08651,65.31477,28.78095,FALSE,45.90871826,38.18796849,51.45963211,47.73095238,28.78095,1388026.821,1526850,20.662392,20.19433564,19.41693541,19.83497201,2.43444639,-5.9556183,2.59124119
SIG.AX,AX,Wholesale Trade,2009,1.46327752,5.32025604,9.46758193,0.96395,1.23834,36.53772,19.88209,FALSE,32.08337593,8.24074074,23.89262686,61.06471283,19.88209,,60391.4,21.512388,21.86202853,19.89703745,20.90346681,1.51209903,-10.85342654,0.01933823
SIG.AX,AX,Wholesale Trade,2010,1.34549282,-12.20191915,-22.25634883,0.92747,0.93611,30.46172,16.84392,FALSE,30.86995486,9.29003268,22.11451602,59.41666667,16.84392,,59872,21.371863,21.74135258,19.59068303,20.7789342,0.43017775,-10.74138835,0.02163089
SIG.AX,AX,Wholesale Trade,2011,1.70280976,-5.06963075,-9.29346676,2.04517,0.45101,43.05064,23.08934,FALSE,27.02674551,6.08402015,22.02331162,48.96907216,23.08934,,71891.1,21.163453,21.80535741,19.69765398,20.53987771,2.66124754,-10.62244965,0.02436289
SIG.AX,AX,Wholesale Trade,2012,2.20002557,5.47283068,9.4901435,2.40586,12.48903,5.128,3.25625,FALSE,26.59452582,0,24.17306902,70.02185792,3.25625,,75001.1,20.795453,21.78475518,17.37085862,20.34131264,3.46598054,-10.55949712,0.0259459
SIG.AX,AX,Wholesale Trade,2013,2.46688327,2.33952925,3.85484635,2.14694,15.47029,4.91154,2.84045,FALSE,33.52643647,0,27.41071436,67.86398467,2.84045,,75928.8,20.777916,21.81559811,17.21670794,20.23028995,3.17191247,-10.57804678,0.02546905
SIG.AX,AX,Wholesale Trade,2014,2.46688327,6.82872475,11.48806146,2.34933,14.19115,0.33834,0.23112,FALSE,33.5553888,0,30.38306786,64.20054201,0.23112,,65325.3,20.666874,21.82659432,16.6756316,20.17651766,3.25455471,-10.73945964,0.02167265
SIG.AX,AX,Wholesale Trade,2015,2.46688327,7.55585676,13.12520077,1.8395,19.65862,0.33834,0.23112,FALSE,35.95134867,0,27.70397793,75.67395264,0.23112,,61423.2,20.777435,21.88464477,13.3534751,20.16639977,2.79418496,-10.85910187,0.01922879
SIG.AX,AX,Wholesale Trade,2016,2.46688327,7.09702936,13.63345478,1.6926,16.10079,13.37532,6.67956,FALSE,32.28167984,0,28.85587986,62.35751295,6.67956,95308.65868,61924.9,20.82641,21.98497722,18.12029161,20.12933393,2.4470324,-10.95129958,0.01753521
SIG.AX,AX,Wholesale Trade,2017,2.46688327,6.88375885,14.03884308,1.59888,15.37436,6.15667,2.96358,FALSE,35.80355031,0,38.73401736,57.680067,2.96358,125018.1228,83431.8,20.835596,22.21473227,17.31682473,20.10106721,2.71302875,-10.88294746,0.01877569
SIG.AX,AX,Wholesale Trade,2018,2.46688327,6.49733517,14.94241094,1.31871,12.8755,38.00069,15.00712,FALSE,38.90436717,2.1014944,38.28614274,66.81704261,15.00712,9532.649401,84013.3,20.98926,22.16141851,19.0926145,20.05599691,1.17442277,-10.82268811,0.01994189
SIG.AX,AX,Wholesale Trade,2019,2.46688327,3.8650872,10.09344959,1.51392,5.23012,61.40429,22.8196,FALSE,50.02897268,39.20121116,37.72592752,76.35554861,22.8196,8412.992073,73375.8,21.048138,22.12817487,19.57058799,20.05628141,0.99178738,-10.92482541,0.01800564
SIG.AX,AX,Wholesale Trade,2020,2.46688327,-1.21421261,-3.18056144,1.27779,-0.14245,62.9708,24.76819,FALSE,52.20926948,51.04103489,44.14319334,64.81872698,24.76819,6317.057359,8457.77,20.915593,21.93028789,19.51998279,19.98083177,-0.11673939,-12.88744706,0.00252961
SIG.AX,AX,Wholesale Trade,2021,2.46688327,2.38275612,5.76309733,1.34095,0.90089,41.84451,18.16183,FALSE,58.22955158,55.09120509,52.39967881,69.15967455,18.16183,12179.37574,9158.88,20.89307,21.97871576,19.18722243,20.05709549,0.22834557,-12.85623658,0.0026098
SIG.AX,AX,Wholesale Trade,2022,2.46688327,-0.68276132,-1.65620449,1.66436,0.36528,66.17155,25.91019,FALSE,46.8687545,47.1286526,51.82732236,39.19069787,25.91019,12033.93097,11139,20.945033,21.99006385,19.59449945,20.00416064,0.30635203,-12.67185611,0.00313822
SIG.AX,AX,Wholesale Trade,2023,2.46688327,0.45096629,1.13021239,1.43676,2.27292,47.50966,19.33312,FALSE,46.45120292,40.30473195,48.31918138,46.15323407,19.33312,9449.73094,8613.37,20.883745,22.04819238,19.24039449,19.98075613,0.1923597,-12.98712145,0.00228963
SIG.AX,AX,Wholesale Trade,2024,2.46688327,0.67586604,1.27727294,2.45771,1.42323,15.65772,9.9158,FALSE,44.55422687,45.01460685,49.81298036,34.33600046,9.9158,,6601,21.043835,21.95208997,18.73279442,20.58488844,4.25592215,-13.15711354,0.00193169
MTS.AX,AX,Wholesale Trade,2007,2.46688327,7.17057136,20.39707317,1.3479,4.57744,52.21382,19.63165,FALSE,24.95484781,12.39583333,38.85737695,12.83524904,19.63165,,190717,21.867134,23.00172267,20.23910649,20.88892942,3.73063234,-10.84317674,0.01953746
MTS.AX,AX,Wholesale Trade,2008,2.46688327,9.05055738,23.49707175,1.42038,7.49413,50.17343,19.78623,FALSE,29.77144918,25.00513725,37.92547081,20.58336423,19.78623,,223770,21.868634,23.04556532,20.24845065,20.93813525,3.7093163,-10.7271913,0.02194017
MTS.AX,AX,Wholesale Trade,2009,2.46688327,9.04185005,23.07967131,1.37609,5.77711,50.96139,19.83873,FALSE,45.01179073,42.19742063,54.78293083,31.68374677,19.83873,,99215,21.913089,23.12727872,20.29555512,20.9680926,3.60609441,-11.62223423,0.00896454
MTS.AX,AX,Wholesale Trade,2010,2.46688327,9.52999783,24.84004516,1.36337,7.00174,55.53136,21.02226,FALSE,45.96349108,41.23366013,46.63380883,48.67857143,21.02226,,102515,22.014975,23.17496897,20.45538639,20.99945714,3.31732141,-11.63720456,0.00883133
MTS.AX,AX,Wholesale Trade,2011,2.46688327,9.59550471,25.30846688,1.44581,5.99459,57.89437,21.98216,FALSE,44.41009687,51.11050267,46.90111611,35.07798044,21.98216,,102638,22.058241,23.24591775,20.5433015,21.04186501,3.4883915,-11.70695424,0.00823634
MTS.AX,AX,Wholesale Trade,2012,2.46688327,5.0386458,14.1977753,1.28852,5.90247,74.28657,24.62509,FALSE,36.55876847,18.64224138,29.37913447,62.33951769,24.62509,,179193,22.116437,23.25793837,20.71503203,20.95525019,2.76556693,-11.16171965,0.0142078
MTS.AX,AX,Wholesale Trade,2013,2.46688327,9.43768457,26.02642517,1.22183,4.77633,49.80298,19.57032,FALSE,33.91396478,8.47953216,31.12890515,58.70213374,19.57032,,166424,22.142342,23.28641357,20.51118586,21.20501274,2.86238972,-11.26411954,0.01282493
MTS.AX,AX,Wholesale Trade,2014,2.46688327,6.64507617,17.21459201,1.13735,4.76792,52.71016,19.98715,FALSE,38.56668679,13.05555556,29.43939771,73.52854715,19.98715,,184476,22.159231,23.31797562,20.54915052,21.18473314,1.96655195,-11.19270097,0.01377437
MTS.AX,AX,Wholesale Trade,2015,2.46688327,-9.95157203,-28.83734458,1.12667,3.20114,74.18295,22.77735,FALSE,46.93820262,27.56720588,41.67029617,70.8343842,22.77735,,175321,22.049518,23.31626427,20.57011466,20.8620708,0.9230478,-11.24189041,0.01311321
MTS.AX,AX,Wholesale Trade,2016,2.46688327,6.98243148,19.66979451,1.11663,4.70323,23.01512,9.41131,FALSE,47.93338462,34.16101863,36.69920176,76.86355786,9.41131,89917.81196,163141,21.931659,23.31870709,19.56840061,21.0313386,1.47796704,-11.31633696,0.01217243
MTS.AX,AX,Wholesale Trade,2017,2.46688327,6.55228781,15.86562448,1.17394,14.75,11.9702,4.98499,FALSE,44.88708883,19.52053181,37.07287793,77.63965959,4.98499,92994.0041,169441,22.092363,23.37759172,19.09362522,21.21098659,1.98660371,-11.33733166,0.01191954
MTS.AX,AX,Wholesale Trade,2018,2.46688327,-1.89534731,-4.8391439,1.17058,22.27027,9.8411,3.59214,FALSE,47.75359207,31.24689373,35.99785673,79.70281765,3.59214,108409,108409,22.019417,23.2517427,18.69299534,21.00505558,3.4517728,-11.65807631,0.00864892
MTS.AX,AX,Wholesale Trade,2019,2.46688327,7.54186129,21.36748829,1.14812,18.52874,15.29478,5.21464,FALSE,48.78283989,35.17663231,37.67817976,77.37356962,5.21464,87793,87793,22.022531,23.26878142,19.06883056,20.93878036,2.87815679,-11.88604437,0.00688583
MTS.AX,AX,Wholesale Trade,2020,2.46688327,0.34440697,1.09852386,1.25026,7.5815,78.59434,22.95766,FALSE,49.24714957,37.7122554,39.82201942,73.50291132,22.95766,85242,85242,22.269892,23.29209228,20.79837331,21.02832112,2.52069503,-11.93884274,0.0065317
MTS.AX,AX,Wholesale Trade,2021,2.46688327,7.16381623,25.67318887,1.15722,10.21197,80.13322,21.34604,FALSE,51.03339972,40.66876751,43.2575667,71.72323926,21.34604,80648,80648,22.301585,23.38622801,20.75728072,20.97004779,2.43793978,-12.08837873,0.0056245
MTS.AX,AX,Wholesale Trade,2022,2.46688327,7.12998995,30.08188117,1.11788,10.67329,121.45084,25.4629,FALSE,48.73670801,40.54930349,46.43886807,58.95040974,25.4629,77706,77706,22.372098,23.44379123,21.00414985,20.80013428,2.39243139,-12.18310348,0.00511618
MTS.AX,AX,Wholesale Trade,2023,2.46688327,7.11720227,34.61273271,1.06732,8.74454,137.1763,27.67192,FALSE,56.79260087,42.98089346,48.79839406,80.1981243,27.67192,73659,73659,22.405787,23.48481889,21.12103474,20.79428332,1.97140599,-12.27761728,0.00465477
MTS.AX,AX,Wholesale Trade,2024,2.46688327,6.65384099,28.45226707,1.12935,6.35741,92.31876,24.3427,FALSE,57.76480484,41.82738095,60.66561845,85.02453421,24.3427,,69829,22.480503,23.49169592,21.06756451,21.13973682,2.23684169,-12.33789125,0.0043825
MVP.AX,AX,Wholesale Trade,2020,0.26976881,0.37862704,0.73015945,3.16048,3.65546,7.74378,3.95946,FALSE,15.28909673,0,19.88533159,19.72168309,3.95946,366.1576869,393.102,18.255322,16.94538029,15.02626035,17.58454041,13.0817401,-10.97131117,0.01718779
MVP.AX,AX,Wholesale Trade,2021,0.27407616,-16.19821125,-26.83267646,6.80848,29.69421,4.464,3.04367,FALSE,13.42462645,0,15.79946434,19.63884651,3.04367,440.9624591,437.241,18.422429,17.04801312,14.93032423,18.03944961,13.13035663,-10.96752859,0.01725293
MVP.AX,AX,Wholesale Trade,2022,0.22810364,-16.53681229,-25.33121019,3.27917,-18.35604,4.90942,3.05031,FALSE,11.04179693,0,9.82509685,20.80638054,3.05031,339.8578066,279.774,18.339688,16.90395874,14.84976209,17.86377628,2.97320303,-11.26997661,0.01275003
MVP.AX,AX,Wholesale Trade,2023,0.33417557,-7.74234885,-10.80995289,2.75032,-18.35604,3.14825,2.52682,FALSE,7.53310786,0,7.92020981,12.17025326,2.52682,509.7523398,455.944,18.433725,17.29172264,14.75551782,18.21384106,1.7754535,-11.16935265,0.01409976
MVP.AX,AX,Wholesale Trade,2024,0.41313858,-22.92612213,-36.0154634,2.73824,-18.35604,4.99847,3.86403,FALSE,8.7459357,0,8.16534501,15.53854676,3.86403,,524.139,17.895773,17.31652311,14.64231412,17.63835256,-0.20008065,-11.05476619,0.01581161
MXI.AX,AX,Wholesale Trade,2013,1.87340098,18.788062,33.9067141,1.65065,18.72983,22.6478,12.92826,FALSE,23.19376405,1.07816712,16.21209839,66.06321839,12.92826,,14412.2,19.127711,19.70862882,17.08195676,18.55089288,5.2546383,-10.13279847,0.03975406
MXI.AX,AX,Wholesale Trade,2014,1.6688066,10.98667678,19.5069388,1.86711,11.73522,34.95522,19.44079,FALSE,22.58788949,1.2345679,16.14111713,63.47786811,19.44079,,14623.9,19.204692,19.67905082,17.56689522,18.6022687,4.53567548,-10.08863836,0.04154895
MXI.AX,AX,Wholesale Trade,2015,1.48027496,2.47220511,4.53666082,1.69393,3.80475,39.21832,20.94473,FALSE,18.90187767,1.02040816,11.91285465,55.856102,20.94473,,12713.1,19.235346,19.61236434,17.67206314,18.59273309,2.79978776,-10.16197611,0.03861089
MXI.AX,AX,Wholesale Trade,2016,1.49522332,2.99520135,5.58805324,1.69559,5.04112,34.98707,18.82016,FALSE,21.41844716,0.69013113,12.64761179,65.39723661,18.82016,22254.83641,12313.7,19.250481,19.64521765,17.58023932,18.61432133,2.96122168,-10.22674991,0.0361892
MXI.AX,AX,Wholesale Trade,2017,1.34649953,5.7100228,10.77980196,1.61732,6.8961,37.05283,19.3435,FALSE,18.93783584,0.5624297,11.09967347,58.0318258,19.3435,22651.01369,13001.7,19.323193,19.58500586,17.68037906,18.6628894,3.19115235,-10.11217047,0.04058263
MXI.AX,AX,Wholesale Trade,2018,1.52722603,5.51176786,10.64238356,1.73887,6.4128,37.29964,19.17349,FALSE,18.66361467,0.4730369,12.11668562,55.29657477,19.17349,24172.49433,14994.1,19.392289,19.78179062,17.7406472,18.71693348,3.09789251,-10.16637855,0.03844129
MXI.AX,AX,Wholesale Trade,2019,1.4428692,-13.94946737,-27.03081458,1.97637,1.14983,39.04271,20.24427,FALSE,20.41049195,0.47885076,11.74062053,63.10173697,20.24427,19727.01219,11089.7,19.195293,19.66526752,17.59799419,18.53850822,2.94314119,-10.35149549,0.03194498
MXI.AX,AX,Wholesale Trade,2020,0.51421496,-2.46831936,-5.67932587,1.751,0.48428,108.66152,38.29703,FALSE,19.385428,0.35536603,13.07308279,56.79357022,38.29703,17377.30875,7700.2,19.216123,18.54064806,18.25632483,18.17325731,1.70885374,-9.59164648,0.06829688
MXI.AX,AX,Wholesale Trade,2021,0.49531327,3.59852947,10.36859902,1.52796,1.49454,42.29455,14.4696,FALSE,12.84563889,0.42918455,13.70199271,28.76811594,14.4696,6820.740464,1657.77,19.300917,18.55685364,17.36779679,18.22830885,2.53957134,-11.14362504,0.01446722
MXI.AX,AX,Wholesale Trade,2022,0.78995282,3.79393704,9.05472698,2.41085,6.08879,43.32759,23.67059,FALSE,15.05580982,2.68252761,20.40697826,23.11802233,23.67059,7598.020677,2880.34,18.796566,18.84442444,17.35562895,18.19200944,3.89077804,-10.87876082,0.01885447
MXI.AX,AX,Wholesale Trade,2023,1.26487273,6.60606042,12.81020633,2.43788,6.2855,58.60781,28.71448,FALSE,18.48139419,5.64603557,13.93963825,44.48470209,28.71448,2415.955048,3613.31,18.97031,19.12217797,17.72254112,18.23938666,4.32982237,-10.92979844,0.01791632
MXI.AX,AX,Wholesale Trade,2024,1.26516987,4.77311988,9.84722408,2.40221,3.64995,66.83499,32.11101,FALSE,19.24535096,4.63869688,14.49283204,47.65765766,32.11101,,3344.53,19.173384,19.31219916,18.03741245,18.4215104,3.67412084,-11.19711771,0.01371367
ELD.AX,AX,Wholesale Trade,2004,1.19462889,1.82554849,4.50255962,1.36759,1.10212,40.35684,15.95428,FALSE,18.70439431,0,11.94023998,50.96618357,15.95428,,111976,21.611683,21.7326851,19.77624009,20.60690504,2.55226678,-10.10664526,0.04080748
ELD.AX,AX,Wholesale Trade,2005,1.19326952,4.44786152,12.25336143,1.34766,-1.12241,70.13868,23.55133,FALSE,12.9697962,0,11.89438117,29.09465021,23.55133,,204283,21.78442,21.87847394,20.33843242,20.55919865,2.10693464,-9.65121237,0.06434751
ELD.AX,AX,Wholesale Trade,2006,1.0164016,3.16427722,8.99830182,1.21549,0.06113,57.85166,21.13297,FALSE,10.27955216,0,4.11631001,32.23577236,21.13297,,132286,21.935639,21.87915409,20.38130356,20.7912151,1.93395169,-10.08643256,0.0416407
ELD.AX,AX,Wholesale Trade,2007,0.93246376,3.19301737,8.52075828,1.02696,-1.15387,47.52378,18.2938,FALSE,18.18125337,4.44664032,21.99212939,26.70498084,18.2938,,180465,21.857419,21.82736869,20.15881086,20.76576099,1.77549855,-9.72407656,0.05982562
ELD.AX,AX,Wholesale Trade,2008,1.00381059,2.55322436,6.68266756,1.05315,-0.9656,42.4832,16.12033,FALSE,18.95816269,1.49031297,22.37575807,32.26795205,16.12033,,162211,21.951712,21.90947958,20.12662267,20.7855822,1.11265924,-9.91282634,0.04953523
ELD.AX,AX,Wholesale Trade,2010,2.46688327,33.0597707,83.67273785,1.0713,-0.26299,49.46213,23.73556,FALSE,30.05954109,0.50505051,20.556806,78.98809524,23.73556,,135527,21.463573,21.39522411,20.02537743,20.56966934,-0.20114914,-9.57829795,0.06921465
ELD.AX,AX,Wholesale Trade,2011,1.19534268,-5.58713512,-13.13404223,1.35457,0.66469,70.6261,25.27042,FALSE,34.18632176,5.68181818,24.47616665,82.31826593,25.27042,,141060,21.24798,21.54000846,19.87244444,19.9392723,-0.3492186,-9.68306785,0.06232999
ELD.AX,AX,Wholesale Trade,2012,1.13329633,-3.18618397,-8.81600394,1.12389,-0.47866,69.92417,25.55325,FALSE,32.02709736,6.64665523,20.89505404,79.17928078,25.55325,,128575,21.135311,21.31836183,19.77090482,19.80443187,-1.4482554,-9.55409416,0.07091035
ELD.AX,AX,Wholesale Trade,2013,1.29819579,-22.92612213,-36.0154634,0.91447,-1.87239,637.84632,43.27767,FALSE,29.07536166,7.16625717,22.31744257,64.85155903,43.27767,,77956,20.338951,21.07536955,19.50141755,18.98264711,-7.25382851,-9.81146971,0.05481922
ELD.AX,AX,Wholesale Trade,2014,2.39402172,1.01276915,11.73302335,1.01108,1.72412,280.7347,31.08724,FALSE,22.53171991,6.52173913,27.22775203,32.02899882,31.08724,,68466.3,20.059701,21.08201662,18.89132792,18.34560997,-8.13888535,-9.94791969,0.04782703
ELD.AX,AX,Wholesale Trade,2015,2.46688327,4.93421715,31.9449303,1.08682,4.47904,122.56851,23.71619,FALSE,24.76075987,1.57342657,35.08010079,32.43729858,23.71619,,69406.8,20.173204,21.13007205,18.73419137,14.83218946,-5.82100385,-9.98233192,0.04620919
ELD.AX,AX,Wholesale Trade,2016,2.39604543,7.18528501,30.56488212,1.132,7.70206,65.03882,17.54693,FALSE,30.74805779,2.74016763,36.00339394,52.47668394,17.54693,169966.5925,77622.3,20.354069,21.14153923,18.61377737,18.80767634,-3.90707283,-9.8819292,0.05108962
ELD.AX,AX,Wholesale Trade,2017,2.11929363,15.90621926,53.48033013,1.07767,10.27686,50.63762,16.26649,FALSE,27.30742765,2.37032906,35.61376659,40.38672827,16.26649,138257.3347,73600.1,20.502809,21.18228435,18.68674584,19.35889342,-2.74888085,-9.97588269,0.04650816
